Label,Total_Energy_kWh,Holiday,Weekday,Year,Month,Day,sin_Hour,cos_Hour
2019-12-10 13:00:00,0.009252226365804786,False,1,2019,12,10,-0.2588190451025208,-0.9659258262890683
2019-12-10 14:00:00,0.010196490676228675,False,1,2019,12,10,-0.4999999999999997,-0.8660254037844388
2019-12-10 15:00:00,0.0069480896778526605,False,1,2019,12,10,-0.7071067811865471,-0.7071067811865479
2019-12-10 16:00:00,0.008662822781043593,False,1,2019,12,10,-0.8660254037844385,-0.5000000000000004
2019-12-10 17:00:00,0.009076995953566253,False,1,2019,12,10,-0.9659258262890683,-0.25881904510252063
2019-12-10 18:00:00,0.00677277774472344,False,1,2019,12,10,-1.0,-1.8369701987210297e-16
2019-12-10 19:00:00,0.007847439057630334,False,1,2019,12,10,-0.9659258262890684,0.2588190451025203
2019-12-10 20:00:00,0.004441402151386935,False,1,2019,12,10,-0.8660254037844386,0.5000000000000001
2019-12-10 21:00:00,0.0019327166858901178,False,1,2019,12,10,-0.7071067811865477,0.7071067811865474
2019-12-10 22:00:00,0.001824037231688589,False,1,2019,12,10,-0.5000000000000004,0.8660254037844384
2019-12-10 23:00:00,0.002495023208763617,False,1,2019,12,10,-0.25881904510252157,0.9659258262890681
2019-12-11 00:00:00,0.0025573761108598158,False,2,2019,12,11,0.0,1.0
2019-12-11 01:00:00,0.0025573761108598158,False,2,2019,12,11,0.25881904510252074,0.9659258262890683
2019-12-11 02:00:00,0.0025573761108598158,False,2,2019,12,11,0.49999999999999994,0.8660254037844387
2019-12-11 03:00:00,0.0025573761108598158,False,2,2019,12,11,0.7071067811865476,0.7071067811865476
2019-12-11 04:00:00,0.0025573761108598158,False,2,2019,12,11,0.8660254037844386,0.5000000000000001
2019-12-11 05:00:00,0.004777228307830778,False,2,2019,12,11,0.9659258262890683,0.25881904510252074
2019-12-11 06:00:00,0.007109694055330816,False,2,2019,12,11,1.0,6.123233995736766e-17
2019-12-11 07:00:00,0.008526955916239237,False,2,2019,12,11,0.9659258262890683,-0.25881904510252063
2019-12-11 08:00:00,0.015515630258450826,False,2,2019,12,11,0.8660254037844387,-0.4999999999999998
2019-12-11 09:00:00,0.02090244219369401,False,2,2019,12,11,0.7071067811865476,-0.7071067811865475
2019-12-11 10:00:00,0.017575962340341034,False,2,2019,12,11,0.49999999999999994,-0.8660254037844387
2019-12-11 11:00:00,0.015067814972441362,False,2,2019,12,11,0.258819045102521,-0.9659258262890682
2019-12-11 12:00:00,0.02059274146258093,False,2,2019,12,11,1.2246467991473532e-16,-1.0
2019-12-11 13:00:00,0.021366220794485673,False,2,2019,12,11,-0.2588190451025208,-0.9659258262890683
2019-12-11 14:00:00,0.01758773202491405,False,2,2019,12,11,-0.4999999999999997,-0.8660254037844388
2019-12-11 15:00:00,0.008740591186919352,False,2,2019,12,11,-0.7071067811865471,-0.7071067811865479
2019-12-11 16:00:00,0.006487332569301365,False,2,2019,12,11,-0.8660254037844385,-0.5000000000000004
2019-12-11 17:00:00,0.005552400325006643,False,2,2019,12,11,-0.9659258262890683,-0.25881904510252063
2019-12-11 18:00:00,0.00772180691634968,False,2,2019,12,11,-1.0,-1.8369701987210297e-16
2019-12-11 19:00:00,0.011021854599266237,False,2,2019,12,11,-0.9659258262890684,0.2588190451025203
2019-12-11 20:00:00,0.008618388852721585,False,2,2019,12,11,-0.8660254037844386,0.5000000000000001
2019-12-11 21:00:00,0.0048854908407167585,False,2,2019,12,11,-0.7071067811865477,0.7071067811865474
2019-12-11 22:00:00,0.005199784091723092,False,2,2019,12,11,-0.5000000000000004,0.8660254037844384
2019-12-11 23:00:00,0.0033210378690666487,False,2,2019,12,11,-0.25881904510252157,0.9659258262890681
2019-12-12 00:00:00,0.0,False,3,2019,12,12,0.0,1.0
2019-12-12 01:00:00,0.0,False,3,2019,12,12,0.25881904510252074,0.9659258262890683
2019-12-12 02:00:00,0.0,False,3,2019,12,12,0.49999999999999994,0.8660254037844387
2019-12-12 03:00:00,0.0,False,3,2019,12,12,0.7071067811865476,0.7071067811865476
2019-12-12 04:00:00,0.0,False,3,2019,12,12,0.8660254037844386,0.5000000000000001
2019-12-12 05:00:00,0.0,False,3,2019,12,12,0.9659258262890683,0.25881904510252074
2019-12-12 06:00:00,0.0006027404585432657,False,3,2019,12,12,1.0,6.123233995736766e-17
2019-12-12 07:00:00,0.0028477744895817852,False,3,2019,12,12,0.9659258262890683,-0.25881904510252063
2019-12-12 08:00:00,0.0055216407883237175,False,3,2019,12,12,0.8660254037844387,-0.4999999999999998
2019-12-12 09:00:00,0.007407961307656459,False,3,2019,12,12,0.7071067811865476,-0.7071067811865475
2019-12-12 10:00:00,0.006761810282439164,False,3,2019,12,12,0.49999999999999994,-0.8660254037844387
2019-12-12 11:00:00,0.010026535460708997,False,3,2019,12,12,0.258819045102521,-0.9659258262890682
2019-12-12 12:00:00,0.012615271720976326,False,3,2019,12,12,1.2246467991473532e-16,-1.0
2019-12-12 13:00:00,0.00842449821339872,False,3,2019,12,12,-0.2588190451025208,-0.9659258262890683
2019-12-12 14:00:00,0.013629157219687592,False,3,2019,12,12,-0.4999999999999997,-0.8660254037844388
2019-12-12 15:00:00,0.012039089373574313,False,3,2019,12,12,-0.7071067811865471,-0.7071067811865479
2019-12-12 16:00:00,0.011425405409229608,False,3,2019,12,12,-0.8660254037844385,-0.5000000000000004
2019-12-12 17:00:00,0.01083085203417329,False,3,2019,12,12,-0.9659258262890683,-0.25881904510252063
2019-12-12 18:00:00,0.01813978948055045,False,3,2019,12,12,-1.0,-1.8369701987210297e-16
2019-12-12 19:00:00,0.009552974795015715,False,3,2019,12,12,-0.9659258262890684,0.2588190451025203
2019-12-12 20:00:00,0.00155795485498002,False,3,2019,12,12,-0.8660254037844386,0.5000000000000001
